('PYPL', 16758.294674671033, -1831.2494344100005, 167, 1299.9653253290007, 0.0, '20, 5, 0.3, 1.0, 4, 10, 8, -0.1, False')
('PYPL', 16758.294674671033, -1831.2494344100005, 167, 1299.9653253290007, 0.0, '20, 5, 0.3, 1.0, 4, 10, 8, 0.1, False')
('FSLR', 16742.225130839004, -2377.507840082003, 131, 1112.5748691610002, 0.0, '9, 5, 0.2, 2.0, 4, 10, 8, 0.7, False')
('FSLR', 16742.225130839004, -2377.507840082003, 131, 1112.5748691610002, 0.0, '9, 5, 0.3, 2.0, 4, 10, 8, 0.7, False')
('WYNN', 16717.647967954013, -2445.7334645910078, 153, 1546.2020320459987, 0.0, '20, 8, 0.3, 1.0, 4, 10, 8, -0.1, False')
('APA', 16593.346139767018, -5559.588400738982, 145, 3702.503860233, 0.0, '12, 8, 0.3, 1.0, 4, 15, 8, 0.4, False')
('APA', 16581.80288388903, -5056.205103648988, 162, 4069.1371161109996, 0.0, '20, 5, 0.2, 1.0, 4, 15, 8, -0.1, False')
('APA', 16581.80288388903, -5056.205103648988, 162, 4069.1371161109996, 0.0, '20, 5, 0.2, 1.0, 4, 15, 8, 0.1, False')
('APA', 16581.80288388903, -5056.205103648988, 162, 4069.1371161109996, 0.0, '20, 5, 0.3, 1.0, 4, 15, 8, -0.1, False')
('RL', 16496.651697254994, -599.441234299, 70, 544.9683027449998, 0.0, '12, 8, 0.2, 2.0, 8, 15, 8, 0.7, False')
('DOV', 16443.795839953986, -827.2592092849957, 130, 834.9641600460003, 0.0, '9, 5, 0.2, 1.0, 4, 10, 8, 0.7, False')
('DOV', 16443.795839953986, -827.2592092849957, 130, 834.9641600460003, 0.0, '9, 5, 0.3, 1.0, 4, 10, 8, 0.7, False')
('AMP', 16426.285136712006, -4.672557408, 81, 362.8248632879999, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, 0.7, False')
('URI', 16402.308608362993, -1795.4252134519995, 118, 488.6713916369996, 0.0, '12, 8, 0.3, 2.0, 4, 15, 8, 0.1, False')
('TER', 16390.40773355098, -3093.9756158060036, 78, 617.4122664490002, 0.0, '20, 5, 0.2, 2.0, 8, 15, 8, 0.7, False')
('TER', 16390.40773355098, -3093.9756158060036, 78, 617.4122664490002, 0.0, '20, 5, 0.3, 2.0, 8, 15, 8, 0.7, False')
('WAT', 16377.104992638991, -2671.0840798680024, 98, 407.0950073609999, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, -0.1, False')
('INTU', 16335.792881277992, -309.65949744599953, 108, 394.5971187220001, 0.0, '20, 8, 0.2, 2.0, 4, 15, 8, 0.7, False')
('APD', 16285.290195073983, -356.1816203880004, 85, 387.9998049259998, 0.0, '12, 8, 0.2, 2.0, 4, 10, 8, 0.4, False')
('SCHW', 16263.627223599995, -11.106718984, 107, 1160.8127763999998, 0.0, '20, 5, 0.2, 2.0, 4, 10, 8, 0.7, False')
('SCHW', 16263.627223599995, -11.106718984, 107, 1160.8127763999998, 0.0, '20, 5, 0.3, 2.0, 4, 10, 8, 0.7, False')
('DOV', 16215.562251157999, -827.2592092849957, 131, 839.8477488420004, 0.0, '12, 5, 0.2, 1.0, 4, 10, 8, 0.7, False')
('DOV', 16215.562251157999, -827.2592092849957, 131, 839.8477488420004, 0.0, '12, 5, 0.3, 1.0, 4, 10, 8, 0.7, False')
('PARA', 16198.093154344, -447.79252197299917, 157, 4554.976845655999, 0.0, '20, 5, 0.2, 1.0, 4, 10, 8, 0.4, False')
('PARA', 16198.093154344, -447.79252197299917, 157, 4554.976845655999, 0.0, '20, 5, 0.3, 1.0, 4, 10, 8, 0.4, False')
('FSLR', 16181.745639941026, -783.2323973090002, 119, 1051.6043600590008, 0.0, '9, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
